date,value,type
2025-09-09 00:00:00,8266.49,income
2025-06-15 00:00:00,1388.74,expense
2025-11-23 00:00:00,3746.13,income
2025-06-06 00:00:00,7207.8,expense
2025-10-23 00:00:00,9773.29,income
2025-10-09 00:00:00,2661.25,expense
2025-03-14 00:00:00,3363.17,expense
2025-10-27 00:00:00,1652.04,expense
2025-07-22 00:00:00,4817.56,income
2025-03-02 00:00:00,4420.35,expense
2025-06-22 00:00:00,6290.09,income
2025-04-16 00:00:00,4211.44,expense
2025-11-19 00:00:00,3353.11,expense
2025-01-03 00:00:00,8402.33,expense
2025-01-27 00:00:00,6590.64,expense
2025-12-24 00:00:00,6586.15,income
2025-07-28 00:00:00,5289.82,expense
2025-04-09 00:00:00,7211.34,expense
2025-08-18 00:00:00,1634.15,income
2025-02-10 00:00:00,7234.34,income
2025-01-30 00:00:00,1002.99,expense
2025-12-01 00:00:00,6065.12,expense
2025-10-02 00:00:00,2313.39,income
2025-12-17 00:00:00,2517.7,income
2025-08-09 00:00:00,4311.38,expense
2025-10-27 00:00:00,8742.19,expense
2025-04-12 00:00:00,5354.82,income
2025-10-09 00:00:00,2746.95,expense
5/26/2025,234.27,expense
2025-11-08 00:00:00,3855.62,expense
2025-11-04 00:00:00,6507.0,income
2025-03-11 00:00:00,6037.13,expense
2025-05-11 00:00:00,1463.09,income
2025-06-06 00:00:00,8652.79,expense
2025-09-27 00:00:00,7071.9,income
2025-03-12 00:00:00,6864.73,income
2025-09-21 00:00:00,9250.49,income
2025-03-04 00:00:00,1187.21,income
2025-09-06 00:00:00,3086.77,income
2025-05-21 00:00:00,4780.34,expense
2025-12-14 00:00:00,6145.83,expense
4/4/2025,229.47,expense
2025-09-26 00:00:00,7006.8,expense
2025-05-24 00:00:00,6862.31,expense
2025-07-25 00:00:00,6290.48,expense
2025-04-22 00:00:00,8154.2,expense
2025-06-17 00:00:00,7259.52,income
2025-09-04 00:00:00,6837.5,income
2025-12-06 00:00:00,8226.69,income
2025-01-03 00:00:00,2497.49,income
2025-09-03 00:00:00,9207.27,expense
2025-03-02 00:00:00,1672.09,expense
2025-08-16 00:00:00,9813.77,expense
2025-11-23 00:00:00,1786.67,income
2025-05-16 00:00:00,2524.85,income
5/19/2025,234.62,expense
2025-10-10 00:00:00,8405.73,expense
2025-02-11 00:00:00,9289.57,expense
2025-09-30 00:00:00,3828.38,expense
2025-04-21 00:00:00,9930.32,expense
2025-03-15 00:00:00,6798.39,income
2025-06-30 00:00:00,1545.72,income
2025-10-23 00:00:00,6864.41,expense
2025-06-26 00:00:00,4601.28,income
2025-09-16 00:00:00,5347.88,income
2025-09-15 00:00:00,8283.81,expense
2025-07-27 00:00:00,4304.61,expense
2025-05-19 00:00:00,1915.06,income
2025-05-03 00:00:00,8940.33,income
2025-10-12 00:00:00,4540.16,expense
2025-09-05 00:00:00,7317.01,income
2025-08-04 00:00:00,2045.86,expense
2025-10-21 00:00:00,5079.95,income
2025-11-29 00:00:00,7293.65,expense
2025-01-19 00:00:00,8343.21,income
6/25/2025,237.56,expense
2025-01-19 00:00:00,4761.7,income
2025-03-20 00:00:00,3979.3,income
2025-12-20 00:00:00,7425.21,expense
2025-05-29 00:00:00,1317.08,expense
2025-10-12 00:00:00,4870.87,expense
2025-07-21 00:00:00,7053.14,income
2025-03-29 00:00:00,3343.86,expense
2025-01-07 00:00:00,7771.69,expense
2025-01-17 00:00:00,4787.57,expense
2025-12-24 00:00:00,7810.25,expense
2025-09-22 00:00:00,9304.48,expense
2025-01-09 00:00:00,3301.57,income
2025-04-15 00:00:00,2298.13,income
2025-08-03 00:00:00,3123.28,income
2025-06-27 00:00:00,1625.68,income
2025-04-29 00:00:00,3381.2,income
2025-12-30 00:00:00,1192.22,expense
3/23/2025,271.83,expense
2025-07-27 00:00:00,8523.96,expense
2025-03-24 00:00:00,2472.48,expense
2025-09-15 00:00:00,6760.56,expense
2025-01-05 00:00:00,6634.57,expense
2025-07-05 00:00:00,9802.73,expense
2025-12-29 00:00:00,5168.07,expense
2025-05-04 00:00:00,8150.49,income
2025-10-11 00:00:00,6883.9,expense
2025-04-22 00:00:00,5868.16,income
2025-03-26 00:00:00,7604.17,income
2025-11-05 00:00:00,4018.23,expense
2025-11-26 00:00:00,9817.02,expense
2025-07-12 00:00:00,1718.58,income
2025-01-12 00:00:00,3332.28,income
2025-02-23 00:00:00,7315.08,income
2025-09-30 00:00:00,4275.72,expense
2025-12-18 00:00:00,7103.28,expense
2025-02-28 00:00:00,4832.44,expense
2025-10-02 00:00:00,2066.41,income
2025-04-01 00:00:00,8932.95,expense
2025-11-12 00:00:00,3178.49,expense
2025-01-12 00:00:00,6344.72,expense
2025-04-21 00:00:00,8592.98,income
2025-11-12 00:00:00,3154.69,expense
2025-06-10 00:00:00,7075.77,expense
2025-11-07 00:00:00,2492.69,expense
2025-11-24 00:00:00,6617.2,income
2025-03-16 00:00:00,7806.61,income
3/25/2025,216.78,expense
2025-06-21 00:00:00,3031.52,income
2025-10-23 00:00:00,4460.49,expense
2025-04-20 00:00:00,8427.92,expense
2025-12-31 00:00:00,5901.53,expense
2025-10-01 00:00:00,8058.95,income
2025-08-24 00:00:00,4156.28,income
2025-06-02 00:00:00,8180.71,income
2025-09-15 00:00:00,2929.59,income
2025-04-21 00:00:00,2913.91,expense
2025-12-05 00:00:00,1172.15,income
2025-10-23 00:00:00,3022.06,expense
2025-11-21 00:00:00,4255.43,expense
2025-11-18 00:00:00,2064.53,income
2025-04-12 00:00:00,7795.28,expense
2025-07-15 00:00:00,6621.07,expense
2025-02-04 00:00:00,4472.81,expense
2025-04-06 00:00:00,8337.09,expense
2025-08-13 00:00:00,3140.67,expense
2025-04-01 00:00:00,3301.52,expense
2025-05-08 00:00:00,5257.08,income
2025-02-24 00:00:00,3301.89,expense
2025-01-25 00:00:00,2355.19,expense
2025-07-05 00:00:00,7944.53,expense
2025-06-04 00:00:00,2855.64,expense
2025-04-08 00:00:00,8688.01,expense
2025-05-13 00:00:00,6917.38,income
2025-09-27 00:00:00,8595.88,expense
2025-06-10 00:00:00,8655.76,expense
2025-11-06 00:00:00,7092.62,income
2025-07-05 00:00:00,5661.34,expense
2025-06-28 00:00:00,2662.98,income
6/1/2025,278.5,expense
2025-10-10 00:00:00,8675.65,income
2025-03-02 00:00:00,7498.7,income
2025-07-12 00:00:00,3904.58,expense
2025-04-30 00:00:00,1239.37,income
2025-09-19 00:00:00,4283.77,expense
2025-04-15 00:00:00,5695.56,expense
2025-04-11 00:00:00,5528.21,income
2025-10-22 00:00:00,8387.97,income
2025-06-09 00:00:00,3291.62,income
2025-02-22 00:00:00,7087.04,income
2025-09-05 00:00:00,6257.41,income
2025-07-11 00:00:00,2925.45,expense
2025-02-04 00:00:00,7214.89,income
2025-05-07 00:00:00,5091.76,expense
2025-12-14 00:00:00,3086.51,income
2025-02-17 00:00:00,5228.21,income
2025-06-30 00:00:00,3381.36,income
2025-05-01 00:00:00,6743.26,expense
2025-10-20 00:00:00,8944.71,expense
2025-12-09 00:00:00,5036.16,income
2025-01-27 00:00:00,5578.39,income
2025-06-22 00:00:00,1305.09,income
2025-07-31 00:00:00,6154.87,expense
2025-07-07 00:00:00,6178.05,income
2025-09-03 00:00:00,8249.31,expense
2025-07-16 00:00:00,3323.11,expense
2025-01-24 00:00:00,9544.93,income
2025-02-11 00:00:00,7465.3,expense
2025-11-21 00:00:00,1035.01,income
2025-03-19 00:00:00,2589.68,income
2025-09-22 00:00:00,6100.09,expense
2025-03-14 00:00:00,5921.15,income
2025-08-09 00:00:00,6771.86,expense
2025-09-02 00:00:00,4111.11,income
2025-07-05 00:00:00,6509.97,income
2025-01-18 00:00:00,1665.71,expense
2025-10-21 00:00:00,6890.56,expense
2025-08-23 00:00:00,6114.83,expense
2025-03-14 00:00:00,4181.45,income
2025-06-02 00:00:00,3020.48,expense
2025-02-04 00:00:00,9781.17,expense
2025-01-30 00:00:00,7671.07,income
2025-04-19 00:00:00,7153.74,expense
2025-08-07 00:00:00,1378.98,income
2025-01-14 00:00:00,6974.75,expense
2025-10-20 00:00:00,3346.32,expense
2025-12-31 00:00:00,6551.59,expense
2/28/2025,254.54,expense
2025-09-14 00:00:00,2015.0,expense
2025-08-31 00:00:00,6024.1,expense
2025-04-25 00:00:00,3857.13,income
2025-06-15 00:00:00,5875.94,income
2025-04-19 00:00:00,1953.54,income
2025-02-04 00:00:00,4248.48,expense
2025-12-09 00:00:00,9042.35,income
2025-10-08 00:00:00,8048.42,income
2025-10-21 00:00:00,1303.89,income
2025-01-28 00:00:00,5019.2,expense
2025-07-14 00:00:00,6928.5,expense
2025-05-28 00:00:00,7882.21,expense
2025-03-13 00:00:00,7249.91,expense
2025-03-14 00:00:00,4190.55,income
2025-05-04 00:00:00,5176.63,income
2025-04-20 00:00:00,7273.34,expense
2025-09-16 00:00:00,9323.97,income
2025-06-11 00:00:00,5397.56,income
2025-11-02 00:00:00,4017.21,income
2025-04-23 00:00:00,2921.76,income
2025-06-28 00:00:00,5443.98,income
2025-11-03 00:00:00,3253.71,expense
2025-12-18 00:00:00,7780.06,income
2025-08-31 00:00:00,4876.32,income
2025-05-10 00:00:00,4433.33,income
2025-03-14 00:00:00,7129.77,expense
2025-12-21 00:00:00,1989.28,income
2025-08-24 00:00:00,2046.22,expense
2025-01-02 00:00:00,8688.03,income
2025-05-30 00:00:00,3728.77,expense
2025-03-22 00:00:00,6844.8,expense
2025-04-01 00:00:00,6996.91,expense
2025-05-26 00:00:00,8439.85,expense
2025-08-12 00:00:00,8174.73,expense
2025-12-06 00:00:00,7008.93,income
2025-07-31 00:00:00,6752.92,expense
2025-12-15 00:00:00,6978.06,income
2025-11-16 00:00:00,3127.88,expense
2025-01-29 00:00:00,2928.67,expense
2025-06-07 00:00:00,7408.55,income
2025-05-30 00:00:00,7828.95,expense
2025-01-31 00:00:00,9300.95,expense
2025-10-31 00:00:00,2024.55,income
2025-06-23 00:00:00,4187.01,expense
2025-05-08 00:00:00,7412.74,income
2025-11-17 00:00:00,5860.61,income
2025-07-09 00:00:00,4442.97,income
2025-02-09 00:00:00,6778.51,expense
2025-11-18 00:00:00,4927.22,income
2025-11-13 00:00:00,4232.16,income
2025-08-21 00:00:00,2089.66,income
2025-11-09 00:00:00,5153.29,income
2025-03-10 00:00:00,9861.46,expense
2025-04-12 00:00:00,6922.04,expense
2025-05-17 00:00:00,6025.89,expense
2025-02-12 00:00:00,1770.29,income
2025-08-12 00:00:00,8902.1,income
2025-02-06 00:00:00,2719.67,income
2025-09-28 00:00:00,2869.78,income
2025-04-08 00:00:00,2928.29,income
2025-01-11 00:00:00,9541.77,income
2025-03-03 00:00:00,6907.96,expense
2025-06-27 00:00:00,1779.37,expense
2025-05-15 00:00:00,7050.05,income
2025-02-07 00:00:00,6571.09,income
2025-12-09 00:00:00,9566.32,income
2025-08-01 00:00:00,4231.26,expense
2025-11-01 00:00:00,7988.68,income
2025-10-12 00:00:00,6021.88,expense
2025-02-01 00:00:00,7112.14,expense
2025-04-27 00:00:00,9393.44,income
2025-10-05 00:00:00,7455.76,expense
2025-01-03 00:00:00,8469.31,income
2025-12-07 00:00:00,6866.72,income
2025-04-20 00:00:00,2567.89,expense
2025-02-25 00:00:00,2999.64,income
2025-04-01 00:00:00,1519.12,income
2025-01-29 00:00:00,9995.2,income
2025-12-19 00:00:00,6899.17,expense
2025-12-23 00:00:00,5542.16,income
2025-07-17 00:00:00,4568.66,expense
2025-06-03 00:00:00,2820.07,income
2025-06-12 00:00:00,1728.04,income
2025-05-24 00:00:00,2064.86,expense
2025-11-21 00:00:00,1558.19,income
2025-05-17 00:00:00,3050.96,expense
2025-10-18 00:00:00,2701.15,expense
2025-10-01 00:00:00,3122.02,expense
2025-09-09 00:00:00,5807.61,income
2025-11-28 00:00:00,7803.68,expense
2025-03-10 00:00:00,4845.65,income
2025-11-14 00:00:00,7190.24,income
2025-06-05 00:00:00,6996.96,expense
2025-11-21 00:00:00,9321.75,expense
2025-08-21 00:00:00,6875.2,expense
2025-07-23 00:00:00,5457.62,income
2025-12-08 00:00:00,1085.66,income
2025-07-12 00:00:00,5441.53,income
2025-03-29 00:00:00,6866.52,income
2025-08-27 00:00:00,7099.06,expense
2025-10-21 00:00:00,5052.51,expense
2025-07-16 00:00:00,7797.24,expense
2025-05-31 00:00:00,5552.97,income
2025-04-23 00:00:00,2201.22,income
2025-02-17 00:00:00,4911.64,income
2025-09-24 00:00:00,5136.69,income
2025-12-24 00:00:00,5841.26,income
2025-03-24 00:00:00,6054.26,income
2025-01-23 00:00:00,6653.48,income
2025-01-18 00:00:00,6733.15,expense
2025-07-11 00:00:00,9166.89,income
2025-02-16 00:00:00,8253.82,income
2025-05-10 00:00:00,6902.77,income
2025-07-01 00:00:00,5920.15,expense
2025-06-26 00:00:00,3962.48,income
2025-07-26 00:00:00,5130.09,expense
2025-10-28 00:00:00,1808.41,income
2025-04-08 00:00:00,9981.97,income
2025-11-09 00:00:00,8594.78,expense
2025-05-25 00:00:00,4251.54,income
2025-05-11 00:00:00,4998.27,expense
2025-03-04 00:00:00,4606.6,income
2025-01-23 00:00:00,9298.52,income
2025-02-05 00:00:00,3042.74,expense
2025-06-30 00:00:00,2705.02,expense
2025-11-28 00:00:00,1114.8,income
2025-05-21 00:00:00,4824.64,expense
2025-12-25 00:00:00,3699.96,expense
2025-08-11 00:00:00,9970.64,expense
2025-12-10 00:00:00,7640.41,expense
2025-10-09 00:00:00,1239.32,expense
2025-08-29 00:00:00,2135.57,income
2025-06-03 00:00:00,4013.87,expense
2025-08-16 00:00:00,6112.83,expense
2025-03-30 00:00:00,3740.47,expense
2025-05-09 00:00:00,3920.11,income
2025-11-14 00:00:00,8724.78,income
2025-10-19 00:00:00,3002.17,expense
2025-07-16 00:00:00,9287.22,income
2025-08-30 00:00:00,8809.55,expense
2025-09-30 00:00:00,3039.93,income
2025-05-12 00:00:00,4210.45,expense
2025-09-16 00:00:00,7388.78,income
2025-10-13 00:00:00,1174.25,income
2025-09-28 00:00:00,2684.8,expense
2025-06-14 00:00:00,6906.09,expense
2025-06-12 00:00:00,5992.37,expense
2025-08-23 00:00:00,5958.19,expense
2025-02-18 00:00:00,6972.83,expense
2025-09-22 00:00:00,1335.27,income
2025-05-17 00:00:00,2832.68,expense
2025-01-26 00:00:00,1520.71,expense
2025-06-02 00:00:00,9915.14,expense
2025-12-05 00:00:00,2282.36,expense
2025-03-23 00:00:00,6102.0,income
2025-08-01 00:00:00,2176.8,income
2025-04-30 00:00:00,2504.11,expense
5/13/2025,213.48,expense
2025-08-01 00:00:00,9681.21,income
2025-05-25 00:00:00,5706.46,expense
2025-03-18 00:00:00,2818.87,expense
2025-11-19 00:00:00,3125.56,income
2025-08-12 00:00:00,7994.76,expense
2025-12-22 00:00:00,3586.51,income
2025-10-09 00:00:00,3003.25,income
2025-06-23 00:00:00,8770.53,expense
2025-08-04 00:00:00,7127.69,expense
2025-04-02 00:00:00,5101.92,expense
2025-06-06 00:00:00,6506.36,expense
2025-02-22 00:00:00,9464.02,expense
2025-12-03 00:00:00,8672.93,expense
2025-07-20 00:00:00,5069.45,income
2025-05-19 00:00:00,5814.79,income
4/25/2025,231.05,expense
2025-12-18 00:00:00,8695.76,income
2025-06-06 00:00:00,5230.74,expense
2025-12-30 00:00:00,9469.61,expense
2025-09-24 00:00:00,5302.8,income
2025-07-03 00:00:00,5516.41,income
2025-04-16 00:00:00,8022.32,expense
2025-06-08 00:00:00,8358.9,income
2025-06-27 00:00:00,7687.88,income
2025-01-23 00:00:00,1467.21,expense
2/27/2025,246.52,expense
2025-03-20 00:00:00,4952.56,income
2025-07-14 00:00:00,1951.67,income
2025-09-06 00:00:00,3584.67,expense
2025-03-17 00:00:00,7235.81,expense
2025-09-16 00:00:00,6913.73,expense
2025-09-02 00:00:00,2911.4,expense
2025-12-24 00:00:00,3325.77,expense
5/6/2025,250.14,expense
2025-11-30 00:00:00,5027.42,expense
2025-10-30 00:00:00,7015.78,income
2025-04-13 00:00:00,5803.35,expense
2025-10-13 00:00:00,7117.62,income
2025-07-02 00:00:00,8325.67,income
2025-09-30 00:00:00,1210.46,expense
2025-12-05 00:00:00,6112.47,expense
2025-10-21 00:00:00,8867.85,expense
2025-10-23 00:00:00,6189.04,expense
4/8/2025,236.34,expense
2025-04-03 00:00:00,4825.76,income
2025-02-17 00:00:00,1656.93,income
2025-04-04 00:00:00,5523.19,income
2025-10-13 00:00:00,1505.61,expense
2025-06-13 00:00:00,1702.82,income
2025-01-02 00:00:00,9937.92,income
2025-11-18 00:00:00,8883.41,expense
2025-06-05 00:00:00,5463.5,expense
2025-12-15 00:00:00,1577.93,income
2025-06-03 00:00:00,5518.95,income
2025-06-15 00:00:00,3399.75,income
2025-02-07 00:00:00,7507.54,expense
2025-11-15 00:00:00,9228.54,expense
2025-01-16 00:00:00,7285.87,income
2025-10-26 00:00:00,4642.55,expense
2025-07-06 00:00:00,9772.77,expense
2025-04-10 00:00:00,6305.11,expense
2025-05-11 00:00:00,4613.95,expense
2025-06-13 00:00:00,9621.56,expense
2025-12-31 00:00:00,8350.51,expense
2025-04-07 00:00:00,5016.11,expense
2025-02-04 00:00:00,9872.27,expense
2025-03-24 00:00:00,1253.87,income
2025-07-12 00:00:00,3322.25,income
2025-08-07 00:00:00,1755.61,income
2025-12-15 00:00:00,6547.29,expense
2025-03-04 00:00:00,7993.7,expense
2025-03-30 00:00:00,3406.93,income
2025-05-26 00:00:00,6633.03,income
2025-07-14 00:00:00,1769.77,expense
2025-02-20 00:00:00,7648.11,income
2025-02-15 00:00:00,4227.69,income
2025-08-23 00:00:00,9742.03,expense
2025-04-15 00:00:00,8874.69,income
2025-03-29 00:00:00,3467.59,income
2025-06-29 00:00:00,3437.88,expense
2025-12-19 00:00:00,6456.64,expense
2025-09-21 00:00:00,8812.48,income
2025-05-13 00:00:00,2793.7,income
2025-03-13 00:00:00,1995.67,expense
2025-11-10 00:00:00,7712.52,income
2025-09-20 00:00:00,7887.58,expense
2025-06-29 00:00:00,8556.13,expense
2025-10-05 00:00:00,6161.06,expense
2025-12-10 00:00:00,6219.94,income
2025-11-24 00:00:00,2099.72,income
2025-04-09 00:00:00,6250.8,expense
2025-06-27 00:00:00,1259.66,expense
2025-05-16 00:00:00,1422.33,expense
2025-11-15 00:00:00,8093.22,income
2025-10-12 00:00:00,4973.61,expense
2025-09-19 00:00:00,7198.43,expense
2025-10-21 00:00:00,9237.17,expense
2025-02-02 00:00:00,7292.64,expense
2025-03-02 00:00:00,2495.31,expense
2025-09-09 00:00:00,2021.4,income
2025-01-06 00:00:00,4252.89,expense
2025-01-02 00:00:00,4773.69,expense
2025-09-05 00:00:00,8669.46,expense
2025-01-15 00:00:00,5192.76,expense
2025-09-16 00:00:00,2912.33,expense
2025-01-02 00:00:00,8063.48,expense
2025-11-09 00:00:00,1467.4,expense
2025-02-22 00:00:00,3399.03,expense
2025-08-08 00:00:00,1362.48,expense
2025-02-23 00:00:00,3227.63,expense
2025-10-07 00:00:00,2812.6,income
2025-03-20 00:00:00,3744.91,expense
2025-03-21 00:00:00,2518.83,income
2025-04-06 00:00:00,8941.76,expense
2025-04-17 00:00:00,6411.74,expense
2025-06-26 00:00:00,2251.46,income
2025-07-07 00:00:00,2107.37,expense
2025-07-17 00:00:00,3785.17,income
2025-01-16 00:00:00,3134.53,expense
2025-06-11 00:00:00,8126.97,expense
2025-02-22 00:00:00,1428.43,income
2025-01-20 00:00:00,6155.82,income
2025-07-17 00:00:00,7385.63,expense
2025-06-03 00:00:00,1550.15,expense
2025-03-14 00:00:00,3637.93,income
2025-04-05 00:00:00,3405.76,income
2025-06-30 00:00:00,5370.95,expense
2025-11-24 00:00:00,7145.61,expense
2025-07-09 00:00:00,3990.52,expense
2025-12-19 00:00:00,4064.07,expense
2025-12-14 00:00:00,8478.51,income
2025-10-31 00:00:00,8038.76,expense
2025-04-11 00:00:00,7919.56,expense
2025-06-12 00:00:00,7848.08,expense
2025-11-21 00:00:00,1371.38,income
2025-03-11 00:00:00,8942.96,income
2025-10-21 00:00:00,3394.43,expense
2025-01-08 00:00:00,8101.18,expense
2025-11-22 00:00:00,6031.85,income
2025-08-23 00:00:00,6758.29,expense
2025-10-07 00:00:00,5486.27,expense
2025-08-08 00:00:00,6356.44,expense
2025-03-14 00:00:00,9185.49,expense
2025-05-23 00:00:00,3258.52,income
2025-09-21 00:00:00,2256.71,expense
2025-05-29 00:00:00,7414.64,income
2025-05-03 00:00:00,1229.83,income
2025-09-27 00:00:00,6289.36,expense
2025-08-03 00:00:00,5748.16,income
2025-05-10 00:00:00,7507.17,expense
2025-09-15 00:00:00,5522.97,expense
2025-11-22 00:00:00,5669.76,income
2025-01-08 00:00:00,5701.18,income
2025-11-03 00:00:00,5904.14,income
2025-06-22 00:00:00,6498.46,income
2025-02-13 00:00:00,8606.12,expense
2025-06-09 00:00:00,4750.41,income
2025-04-28 00:00:00,1996.49,income
2025-12-23 00:00:00,4669.45,income
2025-09-18 00:00:00,2895.77,income
2025-12-02 00:00:00,3114.28,income
2025-09-20 00:00:00,9953.8,income
2025-09-01 00:00:00,8948.19,expense
5/24/2025,273.04,expense
2025-08-28 00:00:00,8363.34,expense
2025-11-04 00:00:00,8545.96,income
2025-07-06 00:00:00,9871.56,income
2025-03-03 00:00:00,9221.85,income
2025-01-20 00:00:00,9480.89,expense
5/1/2025,234.37,expense
2025-11-28 00:00:00,7171.12,income
2025-05-11 00:00:00,8504.73,income
2025-03-30 00:00:00,3376.0,expense
2025-07-01 00:00:00,4860.59,expense
2025-10-21 00:00:00,2777.19,income
2025-06-08 00:00:00,5581.19,income
2025-08-14 00:00:00,4198.71,income
2025-09-24 00:00:00,7973.48,income
2025-12-30 00:00:00,2078.28,income
2025-05-30 00:00:00,8074.23,income
2025-05-25 00:00:00,6074.99,expense
2025-09-17 00:00:00,9833.05,income
2025-09-18 00:00:00,5749.64,expense
2025-09-21 00:00:00,8318.71,income
2025-06-08 00:00:00,6659.98,income
2025-02-12 00:00:00,7699.77,expense
2025-10-20 00:00:00,5566.85,income
2025-06-20 00:00:00,2493.37,expense
4/9/2025,233.36,expense
2025-01-06 00:00:00,2872.31,income
5/2/2025,215.2,expense
2025-11-10 00:00:00,4173.15,expense
2025-06-08 00:00:00,4685.69,income
2025-07-21 00:00:00,4234.13,expense
2025-10-04 00:00:00,4112.41,expense
2025-03-02 00:00:00,6826.52,income
2025-09-26 00:00:00,6602.4,expense
6/10/2025,217.01,expense
2025-02-27 00:00:00,9076.62,income
2025-10-13 00:00:00,1373.1,expense
2025-05-07 00:00:00,2512.27,expense
2025-12-19 00:00:00,5953.78,income
2025-11-24 00:00:00,2683.78,expense
2025-04-22 00:00:00,7809.4,income
2025-04-13 00:00:00,7143.7,income
2025-08-07 00:00:00,6864.47,income
2025-07-24 00:00:00,3627.48,income
2025-11-14 00:00:00,7753.27,income
2025-03-21 00:00:00,5739.75,income
2025-07-05 00:00:00,2528.0,expense
2025-03-03 00:00:00,2030.68,income
2025-11-28 00:00:00,9522.56,income
4/14/2025,223.94,expense
2025-10-06 00:00:00,3933.13,income
2025-12-17 00:00:00,8639.5,expense
2025-10-03 00:00:00,2502.18,income
2025-11-05 00:00:00,9313.53,expense
2025-04-21 00:00:00,2097.78,expense
2025-06-27 00:00:00,2381.97,income
2025-10-27 00:00:00,4154.5,income
2025-03-29 00:00:00,9273.16,expense
2025-02-25 00:00:00,3329.43,expense
2025-03-20 00:00:00,3916.94,income
2025-07-12 00:00:00,3184.97,expense
2025-09-02 00:00:00,5393.24,income
2025-03-01 00:00:00,7869.12,income
2025-04-29 00:00:00,9942.36,expense
2025-01-29 00:00:00,8637.42,expense
2025-05-12 00:00:00,8825.32,expense
2025-02-08 00:00:00,5454.21,income
2025-03-01 00:00:00,7395.68,expense
2025-10-16 00:00:00,7575.14,income
2025-09-08 00:00:00,5151.88,expense
2025-08-01 00:00:00,6286.56,expense
2025-08-03 00:00:00,4875.84,income
1/28/2025,232.28,expense
2025-06-07 00:00:00,5412.99,income
2025-08-14 00:00:00,3965.74,expense
2025-12-03 00:00:00,5032.84,expense
2025-04-08 00:00:00,5533.83,income
2025-10-24 00:00:00,2184.18,income
2025-06-20 00:00:00,6362.5,expense
2025-03-29 00:00:00,7192.2,expense
2025-03-01 00:00:00,5963.36,income
2025-05-06 00:00:00,6156.77,expense
2025-02-25 00:00:00,8631.22,income
2025-12-18 00:00:00,4635.6,expense
2025-09-28 00:00:00,8846.37,income
2025-08-18 00:00:00,5218.38,income
2025-04-30 00:00:00,2356.71,expense
2025-09-13 00:00:00,4366.76,income
2025-05-19 00:00:00,1395.21,expense
3/8/2025,266.1,expense
2025-02-24 00:00:00,6487.56,expense
2025-06-18 00:00:00,2629.25,income
2025-11-14 00:00:00,5213.78,income
2025-09-02 00:00:00,2218.25,expense
4/6/2025,259.47,expense
2025-05-25 00:00:00,5626.65,income
2025-10-16 00:00:00,1281.72,income
2025-02-02 00:00:00,2254.02,income
2025-07-29 00:00:00,3896.53,income
2025-07-28 00:00:00,9427.62,expense
2025-04-12 00:00:00,9281.46,expense
2025-01-09 00:00:00,7828.93,income
2025-09-20 00:00:00,8988.47,income
2025-03-10 00:00:00,6274.25,expense
2025-11-07 00:00:00,1200.27,expense
2025-04-30 00:00:00,5413.18,expense
4/5/2025,274.47,expense
6/18/2025,225.33,expense
2025-08-02 00:00:00,3116.09,expense
2025-05-25 00:00:00,8381.3,expense
2025-05-30 00:00:00,8348.02,expense
2025-05-26 00:00:00,1206.76,income
2025-02-18 00:00:00,8560.95,income
2025-12-06 00:00:00,3741.36,income
2025-11-27 00:00:00,2450.56,expense
2025-05-09 00:00:00,5045.09,expense
1/23/2025,228.77,expense
2025-11-16 00:00:00,7537.38,income
2025-01-15 00:00:00,8311.28,income
2025-09-18 00:00:00,7673.14,income
2025-10-10 00:00:00,2758.56,income
2025-06-08 00:00:00,6089.36,income
6/7/2025,280.24,expense
2025-03-07 00:00:00,3864.1,income
2025-08-19 00:00:00,8520.55,income
2025-11-01 00:00:00,8194.23,income
2025-08-08 00:00:00,6768.06,expense
2025-03-18 00:00:00,9181.12,income
2025-09-15 00:00:00,8745.49,expense
2025-04-30 00:00:00,7920.3,income
2025-12-06 00:00:00,1372.08,expense
2025-03-17 00:00:00,3336.31,expense
2025-11-06 00:00:00,8955.73,expense
2025-12-15 00:00:00,5607.5,income
2025-01-24 00:00:00,6911.27,income
2025-02-23 00:00:00,9304.17,expense
2025-07-14 00:00:00,3519.04,expense
2025-12-31 00:00:00,9530.37,expense
2025-05-20 00:00:00,4037.38,income
2025-07-22 00:00:00,6473.13,income
2025-06-20 00:00:00,6740.38,income
2025-10-11 00:00:00,7981.6,expense
2025-07-01 00:00:00,6545.11,income
2025-11-06 00:00:00,1310.92,expense
2025-05-11 00:00:00,9277.61,expense
2025-04-19 00:00:00,9206.7,expense
2025-01-03 00:00:00,8939.95,expense
2025-12-18 00:00:00,6973.55,income
2025-01-15 00:00:00,5319.6,income
2025-12-25 00:00:00,2149.62,expense
2025-08-08 00:00:00,2623.27,expense
2025-04-14 00:00:00,5716.27,expense
2025-02-14 00:00:00,7993.36,income
2025-05-21 00:00:00,1059.41,expense
2025-04-04 00:00:00,8905.67,expense
2025-03-14 00:00:00,4745.79,expense
2025-07-06 00:00:00,3787.58,income
2025-04-30 00:00:00,3596.38,income
2025-07-13 00:00:00,8068.62,expense
2025-04-02 00:00:00,4997.73,expense
2025-11-30 00:00:00,8266.38,expense
2025-04-24 00:00:00,3674.84,expense
2025-07-09 00:00:00,8044.06,expense
2025-10-21 00:00:00,9959.72,expense
2025-10-21 00:00:00,6739.13,income
2025-04-23 00:00:00,3104.54,income
